"companyid","diachi_ws","hs_id","hs_thongtin","ngaytao","tinhtrang","id","screenname_tao","hs_qrcode"
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","801428","{""hsId"":801428,""hsMa"":""db2696e9-bb8e-4061-a20d-95cd450839f7"",""hsNoidung"":""Bổ sung, điều chỉnh quyết định cho phép hoạt động giáo dục đối với cơ sở giáo dục mầm non; cơ sở giáo dục phổ thông; cơ sở đào tạo, bồi dưỡng ngắn hạn có vốn đầu tư nước ngoài tại Việt Nam"",""hsHangiaiquyet"":20.0,""hsNgaytao"":""Mar 27, 2019 9:18:58 AM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":453664,""ttId"":42058,""tccnId"":492812,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":268297,""qtVersion"":""1"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-03-27 09:18:58.693+07","1","2023","thekhoadh",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","815255","{""hsId"":815255,""hsMa"":""44807524-638d-498d-aadb-6191f4e4814c"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Apr 8, 2019 2:37:03 PM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":454990,""ttId"":309,""tccnId"":823427,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-04-08 14:37:03.999+07","1","2162","tinhtien.huynh",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","818998","{""hsId"":818998,""hsMa"":""fc99ee75-54a2-4819-a409-2428129862b6"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Apr 10, 2019 1:31:54 PM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":455775,""ttId"":309,""tccnId"":755727,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-04-10 13:31:54.561+07","1","2181","vothithanhthuy",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","815882","{""hsId"":815882,""hsMa"":""75-2019-QT01_HTVB-CC-SOGDDT"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Apr 8, 2019 12:00:00 AM"",""hsNgaytiepnhan"":""Apr 9, 2019 12:00:00 AM"",""hsGiotiepnhan"":""Jan 1, 1970 7:14:00 AM"",""hsBuoitiepnhan"":0,""hsNgayhentra"":""Apr 11, 2019 12:00:00 AM"",""hsGiohentra"":""Jan 1, 1970 7:14:00 AM"",""hsBuoihentra"":0,""hsNgaytrakq"":""Apr 9, 2019 12:00:00 AM"",""hsBuoitrakq"":1,""hsNgayxulyxong"":""Apr 9, 2019 12:00:00 AM"",""hsBuoixulyong"":0,""hsVersionHt"":1,""hsNop"":true,""hsOnline"":true,""hsChapnhan"":true,""hsHuy"":false,""useridTao"":454990,""useridTiepnhan"":488,""useridTrakq"":488,""ttId"":309,""tccnId"":824224,""dpId"":-1,""qtBxlHt"":7429,""qtBxlTt"":7429,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":2146431,""hstinhtrang"":7,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":true,""hs_gt_thuoctinh"":"""",""hs_otp"":""712166"",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0.00000,""hs_tongchiphidathanhtoan"":0.00000,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_sogiayphep"":"""",""hs_tennguoikygiayphep"":"""",""hs_ngaytiepnhanbandau"":""Apr 9, 2019 12:00:00 AM"",""hs_hinh_qrcode"":""/data/qrcode/QRCode_75-2019-QT01_HTVB-CC-SOGDDT_1554779773195.png"",""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-04-08 18:39:19.885+07","0","2172","tinhtien.huynh",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","815881","{""hsId"":815881,""hsMa"":""d570a1c4-3d46-4888-a55b-fc631b374b0c"",""hsNoidung"":""Bổ sung, điều chỉnh quyết định cho phép hoạt động giáo dục đối với cơ sở giáo dục mầm non; cơ sở giáo dục phổ thông; cơ sở đào tạo, bồi dưỡng ngắn hạn có vốn đầu tư nước ngoài tại Việt Nam"",""hsHangiaiquyet"":20.0,""hsNgaytao"":""Apr 8, 2019 6:38:19 PM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":454990,""ttId"":42058,""tccnId"":824224,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":268297,""qtVersion"":""1"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-04-08 18:38:20.101+07","1","2171","tinhtien.huynh",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","829208","{""hsId"":829208,""hsMa"":""b428d09d-252c-4f72-85e5-cb713f46415a"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Apr 18, 2019 12:33:48 PM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":456766,""ttId"":309,""tccnId"":832803,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-04-18 12:33:48.704+07","1","2239","quyendinh",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","830985","{""hsId"":830985,""hsMa"":""9146a109-167c-438d-ae34-bb63d21475f1"",""hsNoidung"":""Bổ sung, điều chỉnh quyết định cho phép hoạt động giáo dục đối với cơ sở giáo dục mầm non; cơ sở giáo dục phổ thông; cơ sở đào tạo, bồi dưỡng ngắn hạn có vốn đầu tư nước ngoài tại Việt Nam"",""hsHangiaiquyet"":20.0,""hsNgaytao"":""Apr 19, 2019 10:30:09 AM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":457164,""ttId"":42058,""tccnId"":838457,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":268297,""qtVersion"":""1"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_json_thongtintknganhang"":""{\""tccn_tknh_id\"":0,\""nh_id\"":0}"",""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-04-19 10:28:59.862+07","1","2257","thcsvinhphuoc2",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","975491","{""hsId"":975491,""hsMa"":""76a8c799-4fa3-453d-8a25-0cdc746aa139"",""hsNoidung"":""Cấp giấy chứng nhận chất lượng giáo dục đối với trường trung học"",""hsHangiaiquyet"":120.0,""hsNgaytao"":""Aug 2, 2019 10:53:54 AM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":479399,""ttId"":741,""tccnId"":980970,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":12280,""qtVersion"":""2"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_nop_zalo"":false,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-08-02 10:53:54.256+07","1","3119","duonghoangdan.c3tvc",""
"14","motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","1326132","{""hsId"":1326132,""hsMa"":""d79da998-41bc-4eab-bfac-8f8735cfefcb"",""hsNoidung"":""Công nhận trường trung học đạt chuẩn quốc gia"",""hsHangiaiquyet"":120.0,""hsNgaytao"":""May 19, 2020 8:09:43 AM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":543164,""ttId"":388,""tccnId"":1274207,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":11882,""qtVersion"":""4"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_nop_zalo"":false,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2020-05-19 08:09:43.097+07","1","11178","nguyenminhtri",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","968629","{""hsId"":968629,""hsMa"":""3b71474d-166f-4e84-a408-0b351010d3c9"",""hsNoidung"":""Cấp giấy chứng nhận kiểm định chất lượng giáo dục mầm non"",""hsHangiaiquyet"":120.0,""hsNgaytao"":""Jul 29, 2019 3:02:37 PM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":478589,""ttId"":744,""tccnId"":974532,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":12283,""qtVersion"":""2"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_nop_zalo"":false,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-07-29 15:02:37.164+07","1","3054","hokimtuyenpgd",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","968607","{""hsId"":968607,""hsMa"":""a816b55f-56e1-4dcf-aff8-26b59e43a574"",""hsNoidung"":""Cấp giấy chứng nhận kiểm định chất lượng giáo dục mầm non"",""hsHangiaiquyet"":120.0,""hsNgaytao"":""Jul 29, 2019 2:56:58 PM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":478589,""ttId"":744,""tccnId"":974532,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":12283,""qtVersion"":""2"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_nop_zalo"":false,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-07-29 14:56:58.573+07","1","3053","hokimtuyenpgd",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","925374","{""hsId"":925374,""hsMa"":""f9e9768e-f363-4b23-9ee5-ac552bab065b"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Jun 26, 2019 4:27:31 PM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":471302,""ttId"":309,""tccnId"":932401,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-06-26 16:27:31.689+07","1","2810","vuongtrinh98",""
"14","motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","1326243","{""hsId"":1326243,""hsMa"":""40f8a0ea-93bd-4103-9852-e5251148e500"",""hsNoidung"":""Chuyển trường đối với học sinh trung học phổ thông"",""hsHangiaiquyet"":1.0,""hsNgaytao"":""May 19, 2020 8:32:29 AM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":547876,""ttId"":735,""tccnId"":1323738,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":11852,""qtVersion"":""2"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_nop_zalo"":false,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2020-05-19 08:32:30.049+07","1","11181","sogddt_vttthuy",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","968639","{""hsId"":968639,""hsMa"":""66b37fd9-d033-4417-a49e-eb1f7607197c"",""hsNoidung"":""Cấp giấy chứng nhận kiểm định chất lượng giáo dục mầm non"",""hsHangiaiquyet"":120.0,""hsNgaytao"":""Jul 29, 2019 3:04:33 PM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":478589,""ttId"":744,""tccnId"":974532,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":12283,""qtVersion"":""2"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_nop_zalo"":false,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-07-29 15:04:33.177+07","1","3055","hokimtuyenpgd",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","832140","{""hsId"":832140,""hsMa"":""9337015b-a529-4139-bd1f-eb95e8a2b1f3"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Apr 20, 2019 7:11:23 AM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":457378,""ttId"":309,""tccnId"":838714,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-04-20 07:11:24.645+07","1","2269","nguyenquinguyen",""
"14","motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","1326245","{""hsId"":1326245,""hsMa"":""488215aa-308d-43a4-863c-7fc93302611e"",""hsNoidung"":""Chuyển trường đối với học sinh trung học phổ thông"",""hsHangiaiquyet"":1.0,""hsNgaytao"":""May 19, 2020 8:33:11 AM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":547876,""ttId"":735,""tccnId"":1323738,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":11852,""qtVersion"":""2"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_nop_zalo"":false,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2020-05-19 08:33:11.223+07","1","11182","sogddt_vttthuy",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","1013758","{""hsId"":1013758,""hsMa"":""c055db2b-7153-40cb-8bed-f7ab2bece105"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Aug 29, 2019 2:21:58 PM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":485387,""ttId"":309,""tccnId"":1018732,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_nop_zalo"":false,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-08-29 14:21:58.345+07","1","3387","binhyen1507",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","909025","{""hsId"":909025,""hsMa"":""73980b59-b4d8-4824-a104-e816c0384bf5"",""hsNoidung"":""Công nhận trường Trung học phổ thông đạt chuẩn Quốc gia"",""hsHangiaiquyet"":0.0,""hsNgaytao"":""Jun 13, 2019 12:00:00 AM"",""hsVersionHt"":0,""hsNop"":true,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":true,""useridTao"":468482,""ttId"":400,""tccnId"":916074,""dpId"":-1,""qtBxlHt"":-2,""qtBxlTt"":-2,""qtId"":11882,""qtVersion"":""2"",""organizationid"":0,""companyid"":14,""maxlchsid"":2377725,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0.00000,""hs_tongchiphidathanhtoan"":0.00000,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-06-13 16:43:52.067+07","0","2713","trancongly",""
